,Account group,City,Country,Data line,District,Fax,House number and street,Language,Name 1,Name 2,Name 3,Name 4,Other city,PO Box,PO Box postal code,Postal Code,Region,Search Term 1,Search Term 2,Tax jurisdiction,Telebox,Telephone,Title,Transportation zone,Vendor,Quantity of Milk Purchased (L),Production Volume (L),Inventory Level (kg),Number of Suppliers,Production Efficiency (%),Delivery Time (days),Demand Forecast Accuracy (%),Wastage Rate (%),Supplier Performance Score,Distribution Costs (currency)
4700,3291.0,Destinyfurt,Madagascar,1.0,,001-175-141-3571x91269,496 Alexander Port Apt. 170,,Sheila,Miller,Dustin,,Youngton,,91562.0,,Virginia,,opportunity,9717.0,8299.0,2992728672,,,Robertson LLC,7726.0,15865.0,1665.0,20.0,96.4823104149865,1.9304080619640391,82.53876866043441,,,2274.0255229642376
4701,1555.0,Carolton,Macedonia,,South Carolina,945-813-6048,0384 Julian Street Suite 716,German,,,Miguel,Vaughn,,1434.0,,6842.0,Alabama,,,1951.0,6372.0,(677)924-5476,Mrs.,8.0,Benitez-Schwartz,7500.0,15736.0,,,,1.995987950688515,89.03129521359486,4.34040048905732,99.06141601424171,4766.593724042987
4702,3670.0,,Panama,6.0,,001-254-779-4005x1501,315 Price Falls Suite 373,English,Heidi,Wells,Anita,,Russochester,7448.0,90749.0,5175.0,New York,nearly,cell,6848.0,,9374517904,,8.0,"Sanchez, Padilla and Davis",6273.0,9848.0,4925.0,17.0,90.11828675519423,1.4068969931357058,81.51239942799785,3.871806075134792,67.52760799444859,4127.28056021381
4703,3760.0,Lewisfort,Trinidad and Tobago,5.0,North Carolina,553.408.7529,2327 Taylor Squares,Spanish,Danielle,,Debbie,Duke,Marissaland,6930.0,60195.0,9797.0,New Jersey,,film,7974.0,5185.0,380.838.0111x134,Dr.,5.0,,1048.0,14386.0,3541.0,7.0,92.51148740698903,3.884573446844078,,4.710546999321952,85.32717008948501,4168.452347626191
4704,9400.0,Kristinaburgh,,8.0,Michigan,,64539 Andrew Valleys Suite 178,German,,Chavez,Tracy,Wells,New Christopherport,6668.0,75133.0,2808.0,Rhode Island,rest,here,7744.0,,+1-319-462-4540x10331,Mrs.,8.0,Miller and Sons,8305.0,11870.0,1279.0,19.0,,3.297074895269427,72.95255688813943,4.009416372765111,68.61545047603587,
4705,2748.0,,,,Idaho,001-115-018-8591,244 Meza Stravenue Suite 319,Spanish,Jason,Cochran,Alexandra,Davis,Brianhaven,,,,Alaska,imagine,interest,,,,Dr.,,"Scott, Erickson and Barker",3670.0,10218.0,2976.0,17.0,82.39390561909441,1.2270104878931867,94.88787336763349,3.5033519743407746,61.34681854918317,3106.6924341273693
4706,7382.0,,French Polynesia,,Alaska,(735)893-1577x9234,,German,,Willis,Wanda,Lopez,New Scott,,,9847.0,,who,upon,6129.0,,723.091.8785x58638,Mrs.,9.0,,6626.0,11121.0,1095.0,5.0,,,77.4454065922987,1.2947954638118486,77.05747361524291,4371.318752567613
4707,,East Brett,Palau,1.0,Nebraska,(687)142-9233,9123 Margaret Junctions Apt. 956,Spanish,Melanie,Kirby,,Nielsen,,4491.0,51406.0,3867.0,,piece,large,1431.0,2852.0,805-053-4300,Dr.,5.0,"Jackson, Morales and Ware",,5676.0,4871.0,16.0,93.08725060581311,4.583912615668218,82.4218444103301,2.7352184997426483,92.07781877645382,4620.494242619362
4708,8899.0,East Donnaborough,Hong Kong,7.0,,001-003-345-3630x7161,78880 Wilson Fall,,Megan,Walton,Desiree,Simmons,South Scott,5236.0,,3423.0,Indiana,eat,town,,3050.0,135-614-3365,Mr.,5.0,,,6861.0,2847.0,15.0,89.7321704494087,1.7154933161252082,93.02627983714676,1.848451184167002,88.02114010509402,2281.690186079866
4709,,Daniellefort,Saint Martin,7.0,Wyoming,(771)600-5951x918,55090 Jonathan Neck,Spanish,Ryan,,Ruth,Wade,New Michael,8947.0,,,Indiana,response,,9311.0,,(128)737-0021x598,Mr.,3.0,,2925.0,17194.0,1929.0,20.0,,3.8096358996911026,,4.770639647991684,78.25579857371356,1019.2383131913108
4710,2415.0,South Joseville,Singapore,3.0,Utah,+1-859-236-4778,941 Hernandez Groves Suite 610,French,Austin,Castro,Ashley,Hicks,Lindamouth,1426.0,42017.0,8541.0,Nevada,per,because,5904.0,6977.0,,Mr.,,Smith PLC,,13510.0,3489.0,11.0,94.95594875491702,1.5631212361879991,86.20127865402186,4.564670500858601,,2462.6444107426355
4711,8902.0,,Japan,6.0,Montana,815.133.6407,,Spanish,Christine,Wilson,Paula,Morris,Ashleyshire,7210.0,,9321.0,Utah,hundred,shoulder,9234.0,,,,5.0,Carlson-Parker,5439.0,11158.0,2589.0,15.0,83.68110654468563,1.7449477397586746,72.91892587535266,4.049590447352465,80.21401234952165,1624.8372619918114
4712,7912.0,Lake Jennifermouth,Albania,,,,,English,Pamela,Haynes,Lauren,Pearson,,,43055.0,4473.0,Missouri,act,three,1609.0,2071.0,+1-968-727-6063x1147,Mrs.,,,8230.0,10881.0,2950.0,14.0,87.86983296481566,2.3780614295499176,78.46904659210637,3.99926920053329,,2577.9094344849755
4713,2085.0,Jonathanbury,Slovenia,10.0,South Dakota,001-959-717-6278,28730 Devin Ramp Apt. 483,German,,Myers,Jackie,Brewer,,,18925.0,8004.0,Idaho,doctor,,1348.0,9223.0,,Mrs.,8.0,"Wilson, Cole and Cobb",2437.0,17709.0,3848.0,10.0,84.98668308910595,,76.05190475757503,2.543676273171913,87.25694749577038,4389.843751565019
4714,9418.0,North Gina,Qatar,1.0,Nebraska,(654)223-3918,242 Ward Lock,German,Jason,Dalton,Melissa,Watts,South Kevin,5483.0,,,Massachusetts,difficult,other,4402.0,6254.0,657.329.3192,Mr.,4.0,Morse LLC,7529.0,10666.0,1591.0,10.0,92.0064638807229,2.962137191753385,,,63.45932708703511,2867.683365361183
4715,2984.0,Lake Michael,Vanuatu,,Florida,,952 Anthony Plaza,Spanish,Diane,Baker,Kristen,Taylor,Hudsonshire,2896.0,89751.0,4111.0,North Carolina,choice,on,,8221.0,1930239124,Mr.,3.0,"Lawrence, Hammond and Gray",5253.0,15273.0,,13.0,85.12367348429719,4.609127237750438,,2.765277156250953,77.79782889508077,2630.35293750631
4716,2538.0,Julieton,Denmark,3.0,Wisconsin,700.195.8804,,French,Joanne,Roberts,Cheryl,Perez,,1818.0,36606.0,1390.0,Minnesota,practice,their,9772.0,1070.0,697-270-5446x14917,,10.0,"Pearson, Simpson and Gilmore",8303.0,,3953.0,7.0,97.17234620035353,4.990640312976263,74.83167265864347,,77.55371029751444,4104.226678546867
4717,1263.0,Gregoryfort,,6.0,New Jersey,8453189393,64513 Catherine Knolls,French,David,Mckee,,Colon,,3455.0,27726.0,4662.0,South Dakota,drug,cause,7451.0,,407-950-3899x07721,Mrs.,1.0,Williams Ltd,8970.0,19314.0,3328.0,18.0,97.43539098639661,,86.68414874735535,,80.87739696200994,2528.075976314975
4718,,Baileyborough,Macao,,Nevada,+1-626-973-0577x319,664 Kimberly Overpass,,,Henderson,Daniel,Blankenship,,2139.0,,5293.0,,never,,1353.0,,,,9.0,Henderson Group,3862.0,5150.0,2353.0,5.0,91.9642222133972,4.365400383603767,81.76663255970702,,76.13759463293643,1576.9656545795706
4719,1141.0,North Sallymouth,South Georgia and the South Sandwich Islands,8.0,Utah,721.791.4060x87577,2699 Collins Well,English,Tammy,Peters,Mary,Gordon,Jamesview,6822.0,85193.0,3041.0,,time,peace,6208.0,2596.0,+1-714-892-4437x2246,,8.0,Knapp-Adams,,9290.0,4160.0,18.0,85.94826815774725,3.1250849879154705,,2.271962606069415,64.53142921511488,1930.8662738171934
4720,9629.0,Lake Vincent,Central African Republic,,,001-197-230-9409,,French,Amanda,Obrien,Stephanie,Wagner,,8508.0,,,,out,able,6656.0,2664.0,001-360-855-8557,Mr.,5.0,Brown and Sons,,19617.0,1293.0,12.0,,1.5014275499768908,85.3938840146737,,79.37134075865941,1187.5878432883796
4721,,,Martinique,,New Jersey,,3264 Brianna Knolls,Spanish,Ryan,,,Little,,,77542.0,9856.0,Delaware,poor,garden,1338.0,,,,1.0,,9339.0,11999.0,2289.0,8.0,,,90.952968003202,4.231084556968976,91.33337461610971,
4722,7775.0,South John,Bolivia,3.0,New Jersey,(043)495-1555x354,33899 Smith Mountain,English,,Lee,Jennifer,Stein,West Cassandrabury,4714.0,16191.0,2956.0,Connecticut,employee,,7106.0,,539.848.3499,,2.0,,6733.0,,1970.0,,88.33603874345043,1.428068756930402,92.4349921224327,,,4468.250070958116
4723,1074.0,East Dianeton,,2.0,Utah,(512)330-8873,4185 Richardson Summit Suite 081,French,,,James,Schmidt,North Bruce,,44993.0,4989.0,West Virginia,leave,,7669.0,6257.0,9119053672,,2.0,Richardson-Fowler,6050.0,6275.0,4022.0,9.0,84.73332925072339,2.5433724509717517,92.51382644736341,2.339393173282626,87.53117700162363,4740.696005092932
4724,9127.0,,,4.0,,001-500-082-3002x61397,60087 Salinas Forest,,Mary,Rojas,Robin,West,,,,8597.0,Michigan,support,,6569.0,3318.0,(726)165-6782x042,,10.0,Hall LLC,8967.0,,2852.0,11.0,96.55252730629596,1.4589783960398885,83.57493945182934,1.558294981887482,97.62749457842956,1719.614450905005
4725,1438.0,,Maldives,,,,663 Perry Springs Apt. 642,,Paula,Valentine,Mary,,North William,3808.0,59301.0,1850.0,,first,himself,1098.0,6872.0,984-755-2822x654,Dr.,,,3037.0,,1877.0,7.0,89.00875701683353,1.2394558233954212,,,,1127.4990653936934
4726,9218.0,Amandaborough,China,,South Carolina,133-412-2030,,German,Monica,Roberts,Michael,Thomas,Wendyland,,,5393.0,,audience,,,9350.0,282.723.4211,,6.0,,6161.0,18361.0,4496.0,15.0,86.47836832731723,3.7377561475601406,76.16498259643335,3.746594537651341,68.6638409345386,
4727,2737.0,Duranside,Spain,6.0,North Carolina,(851)840-4943x389,08899 Christine Burg,French,Michael,Miles,,,South Nicholasshire,7610.0,32793.0,,,amount,major,3772.0,6687.0,449.435.4900x294,Dr.,3.0,Bell Inc,2118.0,8084.0,1521.0,7.0,89.89633843493667,,76.02612465916066,2.5609080070301125,92.4708049674036,4969.71554346785
4728,9789.0,Mitchellville,Venezuela,10.0,Ohio,001-765-052-3439,,,James,Johnson,Nicole,,Yvonneshire,,93146.0,8066.0,New Hampshire,know,fly,5649.0,5725.0,001-682-037-0683,Mrs.,2.0,"Rubio, Spencer and Garcia",9404.0,15504.0,1040.0,,,3.063790434985877,88.84712940030741,,83.10515611782557,4126.437588130107
4729,,East Thomastown,Japan,3.0,Kentucky,,0007 Frazier Gardens Apt. 885,German,,,Joe,Shelton,Dominguezburgh,1220.0,51574.0,5756.0,Wisconsin,wind,song,6623.0,1247.0,,Dr.,5.0,,5470.0,17401.0,,18.0,82.55015159052125,1.4281151861163996,86.19525033786124,2.8649596289793298,85.00516538132298,2037.6836036075745
4730,6130.0,Lopezborough,,10.0,Vermont,627-766-1595x0433,8449 Morris Corners,German,Blake,Aguilar,William,Dorsey,Porterburgh,7149.0,35361.0,6913.0,Louisiana,good,its,4149.0,9132.0,001-438-069-6256x89888,,10.0,,9605.0,,,5.0,90.83415769862474,,93.24983716259123,1.1123863629600201,71.8766538701567,3097.832089615959
4731,1694.0,,,,Missouri,,04523 Jessica Way,English,Nicholas,Kirk,Rebecca,Williams,,2372.0,97154.0,2974.0,Alabama,body,see,,6633.0,,Mrs.,5.0,,,18837.0,2743.0,,87.2986896706296,,82.55091277802511,3.1276703751683557,82.64800804562996,3213.5590165764033
4732,3799.0,Spencerland,Indonesia,,South Carolina,363.619.7956x6615,089 Rachel Cliffs,French,Patricia,Suarez,Lisa,Mueller,Berrytown,9816.0,86465.0,,Louisiana,card,contain,6235.0,,438.151.3328x8640,Mrs.,9.0,"Hanna, Rollins and Padilla",5389.0,,2230.0,17.0,96.34258512600648,4.879465676621069,72.05266850857232,3.9114871779061122,87.37278767828633,4186.764035814735
4733,5453.0,Barryview,,10.0,New Mexico,+1-467-683-1813x6015,,English,Crystal,Campos,Lori,,East Veronica,2349.0,36252.0,,Michigan,age,lose,1825.0,7777.0,4287220042,Dr.,9.0,,3830.0,12512.0,,12.0,92.33857406830911,4.308842749723407,84.72228216299283,1.3681927825639852,63.1992683241483,1553.5523902791947
4734,5135.0,East Michelle,Netherlands,8.0,,529-926-5221x55009,,French,Jessica,Roth,Karen,Schmitt,North Courtneyton,,82753.0,,Wisconsin,number,meet,2588.0,3085.0,,Mr.,10.0,,6590.0,,1394.0,9.0,,3.031238059817424,71.95665177148067,,71.15552277328034,2298.823544104558
4735,9460.0,Bryanport,,4.0,Iowa,,470 Davis Plains,English,Kevin,Durham,Jose,Jones,South Jesse,1746.0,70158.0,9054.0,Vermont,money,save,6139.0,2608.0,,Dr.,,,7352.0,15964.0,2359.0,,97.93240729077705,2.9542196097329483,70.03056559085826,3.1497005182389035,96.24171330095012,
4736,6312.0,Port Christina,Belgium,5.0,California,606-342-9843,,German,Christine,Stuart,Kristen,,Briannamouth,9957.0,41093.0,1171.0,Georgia,,role,1823.0,9314.0,626-580-5474,Mr.,9.0,Zavala-Potts,1883.0,17302.0,1189.0,11.0,83.16629680135559,4.855928353231333,,,71.47756152157055,4489.472581872171
4737,8469.0,North Tarafurt,Paraguay,1.0,Nevada,007.318.9541x65788,4560 Archer Club Suite 653,,Linda,Rivera,Sydney,King,Tonyville,5152.0,42629.0,1734.0,New Jersey,relate,pressure,6124.0,7993.0,(348)492-0784x63958,Mr.,9.0,,3633.0,11982.0,,,95.85179593842383,2.23830757803356,76.80412668670351,3.5432917243015076,63.10509377016021,
4738,7597.0,East Deborah,Cook Islands,10.0,,+1-254-024-7424x2485,31764 Ashley Ford Suite 969,French,Kathryn,Booth,Mike,Ramirez,Lopezport,5782.0,45589.0,,Wisconsin,,career,2973.0,2802.0,,,,,4576.0,8800.0,3231.0,16.0,,1.970824642377813,87.8812627558912,4.834219869655632,,1220.5006404813914
4739,5888.0,,Maldives,2.0,,001-325-877-9778x8200,699 Nathan Ferry,German,,Miller,,Vance,Martinezhaven,7688.0,65676.0,3704.0,,meet,try,1206.0,7019.0,,Dr.,10.0,Lin-Medina,,13815.0,,7.0,91.17747647770412,4.541795752752895,76.94056577273697,2.3651098788533886,98.39058089636785,2678.2622499921104
4740,,,,,South Carolina,018-155-7864x22704,775 Tiffany Trace,French,Elizabeth,Winters,Stacy,Wilson,Port Courtney,7027.0,21144.0,7153.0,Colorado,commercial,customer,8990.0,6010.0,462-985-1670,Mr.,6.0,Fuller-Ballard,,8375.0,1381.0,9.0,92.2463040797074,4.517047020194809,73.73140226224683,,74.6275737708979,
4741,2485.0,West Dominique,Vanuatu,2.0,,(609)201-2802x863,52346 Miller Shoal Suite 932,French,Deborah,Obrien,Sarah,Anderson,,,,9234.0,,at,member,8155.0,,770.334.4464x3302,Dr.,,"Salazar, Melendez and Tanner",3759.0,16293.0,1843.0,5.0,88.58934663073877,1.4779499550829787,,4.692538940177963,90.73442558343648,2869.472534082455
4742,9681.0,Russellborough,Netherlands Antilles,6.0,Indiana,351-249-1374x87304,80222 Lee Pike,Spanish,,Obrien,Jeremy,Williams,New Andrew,7472.0,,8876.0,Tennessee,,responsibility,9099.0,1168.0,+1-604-346-2692x2524,Mrs.,3.0,,1958.0,12491.0,,10.0,95.14968042934693,2.2005182580249847,92.44111256913803,4.272469977842148,72.01776705268865,
4743,8062.0,,Eritrea,6.0,Arizona,001-971-788-2017x807,,Spanish,Daniel,Spencer,Jill,Moore,Anthonyhaven,7978.0,63817.0,,New Hampshire,ever,live,1708.0,2570.0,282.128.1093x0214,Mrs.,,,,,,12.0,95.11368119704103,2.495454633482406,88.8682814488868,4.9798983757262185,92.01658055973871,4335.297062589647
4744,6897.0,Georgefort,Palestinian Territory,7.0,Wisconsin,+1-050-358-2099x0947,7933 Meghan Burg,French,Charles,Glover,Jacob,Bullock,New Cassandra,,24106.0,,Vermont,price,include,4875.0,,071-169-3910,,8.0,"James, Church and Carey",1679.0,,2222.0,10.0,86.96967503784508,,85.03467126287646,4.209520263351607,95.44149197066811,3287.564633659374
4745,9006.0,,,,Arkansas,920.314.2247,,German,Tammy,Jackson,Michael,Miller,,6323.0,74891.0,,Michigan,year,both,,8512.0,002.375.4453x63536,Mrs.,3.0,Snow-Barnes,,9697.0,2520.0,11.0,92.75742038929332,4.229821026699559,90.0079037942997,1.0582514462583132,,3219.156792142906
4746,8966.0,Mclaughlinmouth,Puerto Rico,4.0,Maine,001-381-551-0579,,German,Lisa,Spencer,Matthew,Richmond,East Tammy,6741.0,69114.0,1221.0,Connecticut,our,floor,8472.0,9741.0,+1-312-617-1670x6644,,,Garcia-Riley,8802.0,7215.0,2548.0,11.0,,,81.83860178105024,1.1378606211674898,67.49257936801784,3535.3792032881156
4747,6986.0,Jenniferborough,Kazakhstan,,North Dakota,(950)526-6931x90115,980 Castaneda Ford,French,Teresa,,,Rios,Lake Ryan,3149.0,65183.0,8597.0,Kentucky,past,black,4233.0,5154.0,102.491.4548,Mrs.,,,,8018.0,1452.0,5.0,83.11388309475755,3.199178122915197,80.97159289086164,1.6494909205838266,,4817.553902915182
4748,1016.0,East Amberview,British Indian Ocean Territory (Chagos Archipelago),3.0,,001-942-080-4409x730,,English,Alexander,Barton,Adrian,Nguyen,,8000.0,30915.0,9576.0,Colorado,face,doctor,,7676.0,136-374-6044,Mrs.,5.0,Gamble LLC,5086.0,12122.0,,18.0,96.80788693780467,,87.85154801560591,2.2302577069135725,98.57258155752274,1167.4256437647234
4749,7503.0,North Levi,,2.0,Tennessee,001-047-647-6232,0994 Sampson Parkways,German,Alicia,Green,Amanda,Davis,Port Anthonyhaven,6105.0,66869.0,,Ohio,capital,,1533.0,9910.0,001-895-659-8899x318,Dr.,5.0,"Taylor, Reed and Farley",,16929.0,4006.0,,90.13759898237919,2.6187677581020994,85.76476186837061,2.068390226978945,89.80478276672663,4980.122468209947
4750,1050.0,,Netherlands,,New Mexico,663-404-2558x365,800 Morales Freeway,French,,Barr,Patrick,Rose,Randallmouth,2962.0,71415.0,1760.0,Utah,,boy,2133.0,1212.0,,Mrs.,3.0,,7783.0,7351.0,1773.0,15.0,94.18773475646346,1.6886492095334416,92.24266195247083,4.448170188687092,95.30682889635841,4951.306507252913
4751,8778.0,,Brunei Darussalam,4.0,North Dakota,001-329-780-3465x67324,746 Wilcox Extension Apt. 216,Spanish,Douglas,Lawson,,Graham,,,26037.0,6827.0,Indiana,leader,issue,7847.0,1337.0,,,,,,,1164.0,,,4.952573837490645,78.97360820989857,,66.67242379263487,3167.168813539665
4752,8584.0,Lake Lindsay,,1.0,Kentucky,(019)700-0009,,French,Molly,Garcia,Jacob,Terrell,,4969.0,76722.0,7421.0,Maine,,activity,2232.0,7584.0,(026)996-9683x85887,Dr.,6.0,"Huerta, Glenn and Taylor",6887.0,11282.0,,6.0,89.52446729155221,3.1133549818491977,77.2866453648857,2.5318893513346925,93.97162063329952,1466.1443780599802
4753,1914.0,Ericaland,Tunisia,,Missouri,,398 Renee Views,English,Rhonda,Pierce,,,,9962.0,11780.0,8426.0,Connecticut,,defense,6644.0,,(106)067-7199,,1.0,Vaughn-Walker,,12703.0,4536.0,10.0,,,78.81114209013576,3.2610407356574886,88.84000512946326,4075.8700705103697
4754,3315.0,Davidchester,Korea,7.0,Washington,(443)167-0750,,,Wendy,,Robert,Patel,East Keith,,,5525.0,Montana,modern,check,5002.0,4534.0,989.737.8112,Mr.,1.0,"Snyder, Flowers and Shaw",1720.0,17952.0,,18.0,,3.9448745668795935,82.87243208491302,3.518347225417329,80.10634790809944,2848.1931006005616
4755,4905.0,Mullinston,,6.0,Texas,(299)613-5646,0868 Austin Expressway Apt. 391,Spanish,Timothy,Howard,Angela,Foley,Michaelhaven,7082.0,,2826.0,Florida,moment,general,3893.0,8625.0,7982142585,Mr.,10.0,Jenkins PLC,3995.0,,4883.0,11.0,82.18014608059012,1.0795888375826013,90.72880994292748,2.393541486656738,66.14918312094198,2221.491423240601
4756,7058.0,Lake Alexander,,3.0,Nebraska,,926 Lawrence Ford,German,Ruth,Wagner,Jasmin,Gonzalez,,,,3232.0,Minnesota,,whether,8668.0,,728.769.4245,,9.0,Guzman Inc,7453.0,18472.0,4961.0,11.0,82.27959063169244,2.8520684774099387,90.88240160629465,1.243198988830284,87.63222059458388,
4757,,Meaganchester,,3.0,New York,352-989-7423,2605 James Vista Suite 011,French,Brittney,Hall,Lauren,,Lauraburgh,5394.0,18326.0,2453.0,Colorado,see,future,2499.0,,+1-508-707-6601x8798,,6.0,,2442.0,,4975.0,,90.95150390748367,2.028652720985597,89.16416429648358,3.972716162024877,77.25079891006033,2199.1216952083014
4758,7741.0,Luisburgh,Bhutan,6.0,South Dakota,+1-484-891-5670x97965,133 Taylor Ports,Spanish,Christopher,Koch,Shane,Morgan,Port Randyhaven,2431.0,52817.0,4457.0,Oklahoma,mission,short,2627.0,1228.0,,Mrs.,3.0,Frank-Owens,8648.0,11497.0,4167.0,13.0,87.41123085508099,,73.00266114586088,1.6632951114858416,80.2010963276067,1033.4351365967511
4759,4419.0,Turnerfort,Estonia,4.0,Nebraska,,3099 Vincent Rapid,English,Alexander,Cowan,Destiny,Hines,New Rachelberg,5181.0,,6511.0,Illinois,author,rest,5091.0,,862.249.9174,Mr.,7.0,Farmer LLC,2797.0,8468.0,4113.0,19.0,,2.7893858108097174,76.7805225940615,3.9266530006414917,60.68967186150731,
4760,3029.0,Dixonside,Bulgaria,3.0,Utah,683-231-0975x84486,68178 Joel Valleys Apt. 216,French,Tammy,,Matthew,Wolfe,,9973.0,41820.0,,Alaska,it,role,6115.0,9717.0,174-331-3936x37052,,5.0,Gill-Chang,3956.0,7412.0,2331.0,,84.01766056311023,2.7099940115330705,,1.6577376020609869,89.21264980473691,4483.698844804823
4761,1313.0,Lake Donnafurt,Comoros,,,812-336-2952,5487 Mathew Loop,French,Janet,Fitzpatrick,Amy,,East Virginiaville,6623.0,54743.0,,South Dakota,everyone,month,4205.0,,1270974862,Dr.,2.0,Mcknight LLC,4855.0,9400.0,2349.0,6.0,,,81.76787158359058,2.619476210149466,,4996.857566283328
4762,1310.0,East Eric,Spain,8.0,Oklahoma,,,Spanish,,Hansen,Matthew,Greer,West Pamela,6629.0,78482.0,3000.0,Washington,newspaper,three,,3495.0,+1-799-909-8954x8740,Mr.,8.0,,1693.0,16441.0,3668.0,6.0,80.64331335084114,4.54874737118174,84.96141126123932,4.409804701421929,,4588.859778082779
4763,3878.0,New Corey,Mauritius,8.0,Louisiana,001-258-539-6078x298,,French,,Burke,Austin,Miller,East John,1492.0,76955.0,,Wyoming,quickly,who,7037.0,2471.0,(219)804-0258x9278,Dr.,10.0,Taylor Group,5393.0,13185.0,3491.0,12.0,91.21668323780924,3.501984416084725,75.15284276699032,2.2055206450284066,86.5885411435061,1340.9677530876415
4764,,Port Blakechester,,3.0,Maine,+1-609-429-7061,26055 Chad Shoal Apt. 877,English,Kari,Henderson,Sarah,Thomas,Mcgeeshire,2959.0,50462.0,,New Jersey,indeed,blue,2347.0,8899.0,,Mr.,6.0,Summers LLC,7467.0,14647.0,3630.0,,97.34819583997394,4.5814850695518485,72.15488056821829,2.280126570765444,87.97269146074107,3533.43669626065
4765,,,Uruguay,6.0,Illinois,650.417.7339,,English,Alexandra,Aguilar,,Bradford,East Rebecca,,,,,,crime,8280.0,4432.0,+1-424-329-1830,Dr.,2.0,Coleman-Jones,1309.0,13247.0,2969.0,16.0,88.96897190736107,,78.21235777782503,4.787730416345617,,3035.865841179346
4766,9445.0,Lake Donna,Antarctica (the territory South of 60 deg S),1.0,New Hampshire,(354)511-4611,7914 Elizabeth Fields,French,,Smith,Lisa,,,1403.0,84515.0,5845.0,Rhode Island,though,generation,9829.0,,9645899264,,,"West, Alvarado and Torres",,8155.0,3011.0,6.0,,3.150014796282993,76.86539490821227,2.552650139808466,97.31298495477554,
4767,8258.0,Mitchellville,Tokelau,3.0,New Mexico,,1590 Martin Course Suite 442,,,Schneider,Jesus,,Kellerburgh,6207.0,84345.0,,Rhode Island,good,turn,9545.0,8633.0,700.882.2280x8959,Dr.,1.0,,4244.0,15338.0,3218.0,,84.40195299027832,2.467476687279637,,3.7052912204961688,94.10448673640074,3196.6400128898813
4768,,Stewartfort,Cocos (Keeling) Islands,10.0,New Hampshire,770-065-4151x03307,9415 Mackenzie Mews Apt. 985,,Susan,Cruz,Jake,Russo,Campbellland,6188.0,67906.0,8267.0,Vermont,around,clearly,,8922.0,182-705-6205x2429,Mr.,10.0,,4699.0,7635.0,4895.0,,93.31736855981367,4.963226238583909,,1.262902422843458,94.47200411853642,4837.016938973619
4769,7466.0,,Christmas Island,9.0,,,9170 Andrea Spur,,Antonio,Randall,,Schmitt,Martinezfort,4873.0,19470.0,2369.0,North Dakota,her,,4518.0,,,Mr.,10.0,"Middleton, Wagner and Miller",,18778.0,4565.0,20.0,91.89988986167509,1.2671057595975195,,1.7703695714959293,61.76887939751132,2178.0701217036676
4770,1083.0,Lake Markmouth,Taiwan,4.0,Louisiana,,89571 Melissa Islands,,Patrick,Kirk,Amanda,Schmidt,,2390.0,24050.0,8905.0,Louisiana,human,public,1972.0,7295.0,(790)165-1106x38772,,3.0,Cline-Duffy,4012.0,12749.0,3365.0,12.0,81.42225281362536,,73.89485301047708,2.5522716094561937,85.89138139725436,2921.9845076762945
